attempt_num,features                           ,epochs_run,val_mae_0         ,val_mae_100       ,val_mae_200       ,val_rmse_0        ,val_rmse_100      ,val_rmse_200      ,R^2_0             ,R^2_100            ,R^2_2003000       ,"length month cpa avg SOG draught",32        ,2.9061872054790627,2.9198650409435403,2.0262897425684434,4.088631366861278 ,4.031522960498415 ,2.8379630220347436,0.6338847659785172,0.19748419934305653,0.19618365682404618
3001       ,"length month cpa avg SOG draught",38        ,3.6422822968713167,2.9653813633425483,2.1888062460669158,4.7348295409103915,4.137154731257208 ,2.981484002080457 ,0.5366197598391566,0.22563374350810872,0.1928780130271254
3002       ,"length month cpa avg SOG draught",27        ,2.4896410415912498,2.80895466023478  ,2.0653281561259567,3.9148751743908585,4.180049513948375 ,2.911365441207228 ,0.6719313685236306,0.2326354898255447 ,0.24342716356803631
3003       ,"length month cpa avg SOG draught",44        ,2.4223655544478317,2.7472996341771094,2.0331027733868567,3.536665936996197 ,4.063966352364113 ,2.8956721055096595,0.7009253316912157,0.19735520050443453,0.19179585267757548
3004       ,"length month cpa avg SOG draught",14        ,2.831971482983951 ,2.863448539684559 ,2.0585225368368216,4.074032857500273 ,4.139525943788989 ,2.9015178166586777,0.6526297700816187,0.2588032905397744 ,0.2550723984323699
3005       ,"length month cpa avg SOG draught",33        ,2.6014884155372093,2.8272244642520774,2.1171708291974562,3.9517865489269126,4.079192654839877 ,2.9405124475216042,0.6454166163658274,0.25588771906392327,0.22536287944892358
3009       ,"length month cpa avg SOG draught",46        ,2.4357126396277855,2.812884314306851 ,2.0611958791469704,3.8226340063687028,4.110263076321832 ,2.949657288090936 ,0.6919446710882515,0.23284283691439137,0.18813690234874858
3010," length month cpa avg SOG draught",20,2.676912885287712,2.976373762919985,2.097967071779843,3.886739457475728,4.244910827998457,2.945227016662729,0.6684654406432448,0.18795141269420756,0.19427361570555587
3011," length month cpa avg SOG draught",14,2.4523366114188887,2.700164838083859,2.0041012250143906,3.5501046386258355,3.968358214559226,2.8568594599592276,0.691238959287775,0.19483775619802804,0.17348781536365376
3012," length month cpa avg SOG draught",25,2.380690595199322,2.2321133325839866,1.7209646167426274,3.2944709309216202,3.4949544544877678,2.7137761259901114,0.765302083615599,0.4217361931143136,0.31502807037583713
3013," length month cpa avg SOG draught",14,2.3935744865187285,2.6267029293652238,1.6725338430240237,3.444857153399237,3.772358263361043,2.4722855522714813,0.7385616487470167,0.35146110736090563,0.39598862672674245
3014," length month cpa avg SOG draught",47,2.26395465998814,1.4091452565686455,1.0148559541537845,2.945628593707907,2.052989856950168,1.564363519693243,0.7984745368875307,0.7860948207049534,0.7550044994929741
